injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
10.0 7.790789888883816 2.562470946704538 2.0198082824100094
20.0 5.581052209124923 1.919766792139839 1.920904053347688
30.0 5.421439132131916 3.4026102247722863 2.2755834404999575
40.0 6.28733525138208 1.8486045863249105 2.016820830573413
50.0 7.334800627905709 2.589404862587361 2.0498524383589727
5.0 6.0702277456009055 5.000000000000023 5.000000000000023
10.0 7.4221205201103855 7.888938489063968 6.444033145507502
20.0 7.580413442345227 4.6835300493699705 3.135722079497378
30.0 7.480408851482228 7.946826048308043 3.2711470458327376
40.0 6.972543160026343 7.018358769716571 3.206949474688314
50.0 6.598742475198158 4.833281748961503 3.274824675974107
5.0 7.276320804039109 5.000000000000123 5.000000000000123
10.0 8.808631470784055 5.304089221587822 4.957106367061105
20.0 7.744765205733226 7.616436559674655 5.0729578941530225
30.0 7.984267777371745 8.213644360857973 7.0088706145131265
40.0 6.638345243253007 5.388487777970104 5.1022226255733
50.0 7.383331479193905 8.00186216165911 5.405286333494033
50.0 5.47979696586483 3.0249641876988123 2.0561492480286288
5.0 5.4062605878435415 5.818134453712682 5.00000000000011
10.0 8.97233826506277 4.673567776873868 4.339531442465439
20.0 8.698523413768365 8.106452435817683 7.644248687708611
30.0 10.710366208917238 9.364381239241172 9.13098687317978
40.0 11.436499408523343 10.999543183170578 9.561751335707212
50.0 12.035247102352866 11.1530750314788 11.187671913790856
5.0 5.458660800034911 5.000000000000096 5.000000000000096
10.0 7.16802274615121 3.1911778202057386 3.192397702190619
20.0 7.159847621416309 4.592486094011469 3.722200939816426
30.0 8.221729986471473 6.120469571879049 5.026326297639378
40.0 4.950662420622032 5.894008556433125 6.008522806069243
50.0 6.3975095229758 7.95851174338483 7.023805150183787
5.0 8.66374027811755 5.000000000000005 5.000000000000005
10.0 7.143866396409664 5.668822552357472 3.983609193540668
20.0 6.362661182283204 4.559848497256004 4.417020259985221
30.0 8.826651820072321 6.326705265495857 6.1265312247311225
40.0 9.33700436500617 9.508884677861891 8.06259917391383
50.0 7.892379575662444 9.128153714525071 7.844319850614005
5.0 7.416108351451537 5.000000000000008 5.000000000000008
10.0 7.524077146283793 10.000000000000016 10.000000000000016
20.0 7.590867167484622 9.907974330627223 9.223770732335876
30.0 8.335966587408192 10.171989886449378 8.057793115765351
40.0 9.657770335379904 11.316798701470077 9.505929110577558
50.0 11.302902390607244 12.486729145942771 11.063616540328105
5.0 7.265850538110154 5.000000000000003 5.000000000000003
10.0 9.709668301713725 10.000000000000005 10.000000000000005
20.0 8.33815906324167 10.070701333787373 7.596827001943149
30.0 8.614818056207115 9.228278144916562 9.536917084367683
40.0 10.16259934499794 11.31664834593681 9.78285529067168
50.0 12.291684198994364 12.852633687880143 11.813836551602074
5.0 7.538097094312534 5.0000000000000195 5.0000000000000195
10.0 8.971848769312153 10.63551859411444 6.442440757715388
20.0 11.379618216786652 8.71202991454956 6.898031856721194
30.0 7.822900105146237 10.212226076982011 9.204751217204969
40.0 9.588372826923322 11.086582860721428 8.767450622261167
50.0 10.157680084534066 12.46527647954305 9.936540573890953
5.0 7.113059830532029 4.999999999999973 3.2842145119151462
10.0 8.598693336365194 5.017997562718117 3.45881904756983
20.0 8.735762440752659 5.0711867850373284 5.220356856006458
30.0 8.487995892049792 5.749049905088939 5.209549991242789
40.0 7.231697848132843 7.223696497635504 6.1746651274729665
50.0 6.569815313497932 5.0838226679783 3.47756545380675
5.0 6.7747083817218545 5.00000000000035 5.00000000000035
10.0 6.672751699605349 6.763513795359501 4.4383858480684
20.0 7.58063778890737 6.259224094471145 3.639873221910608
30.0 7.0572771118435025 3.5737998747386475 3.8743710683831996
40.0 7.639259063279655 6.253712020753663 4.459028361664933
50.0 7.028288067617666 5.8972826799525455 4.929715880497203
5.0 7.030549433222513 4.999999999999911 4.999999999999911
10.0 6.90660917408479 4.837010756814502 4.796303947731935
20.0 9.070924659022655 7.430155594006138 6.035453015170319
30.0 8.309057973245068 7.568700120347563 4.400723446328526
40.0 8.061756671175022 4.577232338144248 4.260616915833727
50.0 6.403416834446687 8.01843947894047 4.446408200201021
5.0 7.0045580462293096 5.000000000000069 2.5980534022937682
10.0 7.537967680294394 1.9237235229122531 1.5707988534599715
20.0 6.848383238539033 2.8222335000671315 1.659536215551831
30.0 6.159435043603079 3.506531626678462 1.9505222258309807
40.0 6.211585430997214 2.580589470798235 1.9958757341423239
50.0 7.780374480550427 3.1952227209393356 2.020299112523568
5.0 7.470482328141007 4.999999999999764 4.999999999999764
10.0 10.263333836572201 9.248957123929177 9.999999999999527
20.0 7.305925486899603 8.747083976473181 5.613154956023281
30.0 8.530174581632812 8.037134813067038 6.029172325048133
40.0 8.240023245895895 6.506057868018554 6.109869848157921
50.0 7.302057964244808 8.399881107602303 6.535435908755868
5.0 5.11437503298157 4.999999999999923 4.999999999999923
10.0 7.9582019099143935 3.3257923574937913 3.9022119026526814
20.0 8.325301726166089 4.988349220868437 4.736911046727752
30.0 7.269694807821171 6.101912601765913 4.0940480576177345
40.0 8.958410813955826 3.941563100035194 4.853399275017274
50.0 6.4680144467281595 5.565625441636551 5.353018179038189
5.0 6.854777107021216 5.000000000000057 5.000000000000057
10.0 7.979669918138706 6.272916466618264 4.102281973102314
20.0 9.699156284715253 6.051486513135714 6.372759836964395
30.0 10.161422489854772 9.808707047428628 8.006285082542734
40.0 9.678263778326587 12.045237647985509 10.058538737106499
50.0 9.354904990415331 11.258567260456568 10.310546433702587
5.0 7.547336662324237 5.000000000000105 5.000000000000105
10.0 7.0353345848507445 6.3561058538408455 6.341069977043529
20.0 6.677370506742882 6.825710946380997 6.6754330804068545
30.0 7.216250952704123 5.75008072173097 3.333594824735791
40.0 5.7584421634340455 5.575764825959443 3.6286422853526776
50.0 7.063696464485885 5.690100437611802 3.918581935211494
5.0 7.897469971813344 4.999999999999792 4.999999999999792
10.0 7.188309666003331 5.4282720213660705 4.710899477853496
20.0 9.636583399168034 7.764559475425249 7.308131402664415
30.0 8.783948283700164 8.466913967940679 6.833066385058762
40.0 8.735164398941265 7.4645437765980995 6.647527248782676
50.0 6.392693260746866 9.138342209480244 7.576370962782711
5.0 7.005477680577698 2.2882883663714106 1.6763316585401697
10.0 6.974173189322206 2.9328145219696022 2.62223697590616
20.0 8.129003839837871 3.791214475810402 3.897459837596091
30.0 8.314222313066908 5.259340235610295 5.096421279052913
40.0 8.475463993945612 6.505546956434304 3.759421889961059
50.0 9.290099576676475 5.905241409102004 4.294025412942299
5.0 8.811632133248237 4.999999999999973 4.999999999999973
10.0 7.373252447230877 5.348500334472745 3.7625868475597435
20.0 10.018280177126016 4.0842195070665195 4.426482686834521
30.0 6.208309860874356 6.4126888848085475 5.55714709854666
40.0 6.23388243067204 8.264359816730579 4.3962467261960265
50.0 7.274235926398335 5.783804926754889 4.783711564157509
5.0 6.513115934277419 6.350673379188651 4.999999999999993
10.0 6.54779303564412 4.93254517381184 2.3162626983174346
20.0 8.281383522900558 4.831987821348581 4.5008088928066226
30.0 7.833419229296682 4.354287057249659 3.279903169189162
40.0 6.999097378579978 5.2360320929175845 3.890979305699245
50.0 8.713916725491465 5.0562595796417975 4.493309919811369
5.0 7.043729456577547 5.000000000000012 5.000000000000012
10.0 5.335608081309731 3.6957657657974887 2.3391124495438325
20.0 7.219911239652908 3.8512220090925697 3.914435289296166
30.0 8.635215020590659 5.657688128087789 5.499714102056608
40.0 7.848665184909574 2.731492880827687 3.716536560326009
50.0 7.148787037257467 5.187828814642675 2.63406213468162
5.0 6.781998267225915 5.000000000000027 5.000000000000027
10.0 9.089972868862588 7.27610462466269 5.810031442987121
20.0 8.667566474612519 8.737668703572721 7.052701849409816
30.0 10.230360455611258 11.212555035932077 9.133445250842383
40.0 10.862242000789546 12.405068152646049 10.220058084647958
50.0 12.584453710868052 12.706749264742331 11.942889945695343
5.0 9.589250554128073 5.000000000000083 5.000000000000083
10.0 8.660447428223751 6.785137927165931 5.049121870261613
20.0 7.308330718568984 7.45049950477675 6.965556612607293
30.0 6.56313446574747 7.243920897459391 6.558048719039288
40.0 7.7867064758919495 9.261080033855503 6.494681367617458
50.0 8.13354613946635 9.242014130275841 7.549352332839694
5.0 7.699386966574662 5.000000000000027 5.000000000000027
10.0 9.410201358760537 8.305522776880842 6.862169279971674
20.0 9.618100475892875 9.7971432227826 7.663105235507598
30.0 11.122726609637233 9.312564499960125 7.830191091073004
40.0 8.819506939445267 10.237708624208821 9.75550048313361
50.0 7.313245568224911 9.091191677097912 8.96146173302472
5.0 7.0192771616872625 5.000000000000183 5.000000000000183
10.0 6.445305287773223 4.3474728966610146 3.4996192234638848
20.0 6.952127471848186 4.143987850098597 3.0557107668408996
30.0 7.6874316023771145 3.507412340865358 2.6656599986838607
40.0 5.33268493310999 5.004718394146912 2.521486533244766
50.0 7.069850336722835 3.9231711575888393 2.4974682890554507
5.0 7.64531773153714 4.999999999999792 4.999999999999792
10.0 7.277692798921944 3.487057699688302 2.207424425758386
20.0 7.90149219778723 3.916018301613277 2.135994724519887
30.0 6.653242272406563 3.816121879986007 2.39034751239492
40.0 7.78742477946348 2.6733725751148687 2.2561847918138485
50.0 5.536781744957265 3.0606070238446854 2.3637288401676306
5.0 7.12636707766901 5.00000000000014 5.00000000000014
10.0 8.577060676906287 5.9818290701390975 3.8764954660871376
20.0 8.805401949480977 6.127178741380734 5.110606742992255
30.0 8.736213152526929 7.365767735003446 5.9650851781859515
40.0 8.32055424792918 8.240604248685337 6.879403664989473
50.0 8.27937693241715 7.502312674423748 6.543200367436049
