injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
40.0 10.320935876475387 10.430392360852537 8.354203791421455
50.0 11.48129240218953 10.242310191887825 7.918126652982121
5.0 7.3740401450372115 4.999999999999872 4.999999999999872
10.0 10.372497904747055 6.405606645825211 6.70425845948772
20.0 9.765945935881783 9.359288958057064 7.760265420157263
30.0 10.256401915862792 10.566491211210476 8.873198859172142
40.0 8.767076593425575 9.918804694886253 8.13797238722902
50.0 9.844902470014176 11.537795742634616 7.706797020842016
5.0 6.515519820464864 3.481885368567414 3.425985321168312
10.0 8.89886842671462 6.113563776520852 5.708556388278232
20.0 9.7460854164034 9.64486134776394 7.695400264080414
30.0 10.320147299994094 9.215401310209513 7.871468064965799
40.0 9.719281760152896 7.019279257417431 6.521001546299972
50.0 9.129281791761143 7.876002722607756 6.8521387964603395
50.0 6.616930074628719 3.63828271372394 2.029721185887924
5.0 9.189813780009445 5.000000000000108 5.000000000000108
10.0 9.107993674343044 4.5510220692538 4.355179980279735
20.0 9.409463361268994 7.942440482149116 7.859321006443694
30.0 11.537132657489026 10.217239814704635 9.731611364802662
40.0 13.462087728608582 11.99503659914723 10.406720347088685
50.0 12.025337285120669 11.494977289729746 12.247282852190724
5.0 8.645332761019008 5.000000000000082 5.000000000000082
10.0 6.785491182029778 4.746634430778417 4.710808297042388
20.0 6.663144418857383 7.855819571413845 6.037838766654937
30.0 8.705820506075087 5.866056343706361 5.785046341666905
40.0 10.101498093763254 8.597268540259423 6.827934443466435
50.0 8.772688374641218 9.52602223720127 7.974262679759861
5.0 7.358157438259261 5.000000000000247 5.000000000000247
10.0 8.757637246639224 6.892543776852099 7.310345577011688
20.0 8.950693587654744 7.806348837205549 7.0377480885202175
30.0 9.644543913931964 8.243163384700571 6.868815767529316
40.0 8.899301475928144 6.876784493452191 5.715154102438157
50.0 10.202899670319917 7.9563021931114575 6.792715201199744
5.0 7.211367168918442 5.000000000000001 5.000000000000001
10.0 6.457727948386132 4.480975477914738 2.635104145330186
20.0 6.30251405624551 6.321913098330008 3.8088684741775776
30.0 7.837516465831561 4.813493197935488 5.056847029700292
40.0 9.633293948191184 6.544854126658066 6.453299443575102
50.0 10.957485491719314 8.066215543895721 7.873665880466704
5.0 7.622051045010973 5.000000000000003 5.000000000000003
10.0 9.15023529244645 10.000000000000005 10.000000000000005
20.0 10.504916178997435 8.694696003826598 7.839923224512331
30.0 9.855860542190543 7.616267438568133 8.901429891775937
40.0 10.926937374249157 10.365594153461496 8.165997813881958
50.0 9.587399971527919 11.379921090064641 7.428962666044363
5.0 7.250229315492778 5.00000000000007 5.00000000000007
10.0 8.947434331912724 6.395545811438283 5.017439135499221
20.0 8.980966305329595 9.999428501322853 6.786299291435673
30.0 8.990843856983071 7.5587794269555 5.847188704349616
40.0 9.900217811186254 8.877943495932527 6.849954842369525
50.0 10.230553921409253 10.471994738405156 8.13600216672706
5.0 8.32843640020397 5.000000000000123 5.000000000000123
10.0 11.3440286469874 9.429370471940572 7.500164887518692
20.0 11.013581996209414 9.903278001622931 9.598332503123322
30.0 11.014584481933914 10.087675500209041 8.085036428280116
40.0 12.13674485504844 10.200123416551047 8.369115523890148
50.0 11.591673672307888 11.566812685294767 8.801284062748023
5.0 8.151926598263552 5.000000000000339 5.000000000000339
10.0 6.569708335264709 4.973281538795862 4.504593553593895
20.0 7.942093500650092 4.669471272121619 3.734243351900015
30.0 8.354791312971603 5.421894260766907 4.122964898760383
40.0 9.33765074161299 6.203808101734598 4.3722646098237545
50.0 7.571687808115111 7.278954423053803 5.054430665944967
5.0 7.4634972380021045 5.000000000000001 5.000000000000001
10.0 10.235474495832491 8.154370717235304 7.348326809790097
20.0 10.309696427160405 8.319444321418393 8.944616276913292
30.0 9.369701004394793 9.013041253298685 8.893585084139653
40.0 11.4659727767571 7.450866839900179 7.203637894569317
50.0 10.52245398058892 9.341091242761811 7.003264192081427
5.0 6.999467182822983 4.9999999999997815 4.9999999999997815
10.0 6.278505232384938 6.839534370348328 6.491371478837019
20.0 8.847362310371302 7.1700511712716155 6.24491173810487
30.0 10.119466150923913 7.380195213111529 5.384815311645956
40.0 8.472695517955124 9.262896195670889 6.491506485928821
50.0 9.31758935412445 8.698226023901995 7.349555893170821
5.0 8.130495860619847 6.187179712394064 4.999999999999959
10.0 8.092929506445584 3.5030017174874786 3.1451126036771986
20.0 9.097923490550256 6.550190829745149 5.796703421408241
30.0 10.702342988767294 8.895514952300118 7.990361734352235
40.0 10.998531384629604 10.135471657340622 9.66363796532012
50.0 10.425415330463501 11.501798467426312 9.169803955293675
5.0 6.782454739475674 4.999999999999926 4.999999999999926
10.0 7.8598027583203685 4.6824227054412155 3.7268367891101075
20.0 9.773187122786194 5.220176466084676 4.763110042828086
30.0 7.927570723603572 7.648793566688752 4.200771898642603
40.0 8.760560515964167 5.657448360329958 5.133514082237968
50.0 9.351915036218857 6.125536724785342 5.801229425416931
5.0 6.836123647643922 5.000000000000057 5.000000000000057
10.0 7.8363041007694685 5.993802897925035 4.362949550103427
20.0 7.498820073183132 8.274274030111043 6.368331851712089
30.0 12.082086944530404 8.378275886867018 8.00597248458954
40.0 10.00326482867681 9.9657238010282 10.147882590785786
50.0 9.495614468547622 11.32485122134641 10.278952304843969
5.0 7.9826227096836115 5.193022983341102 5.000000000000096
10.0 8.139927074850252 7.050068416838935 6.587298100401209
20.0 6.9987712297613545 5.805374417112876 4.71381383240803
30.0 8.73432217453838 7.40060987713494 5.295256372203189
40.0 9.427117852235158 9.121430294753415 6.315934107400898
50.0 10.392990027593516 6.501861608591019 6.795897135712317
5.0 8.99884636792051 5.00000000000007 5.00000000000007
10.0 8.895729235644627 10.39054069471983 8.52620680384075
20.0 12.331246926770605 8.492557730235262 7.493889701978247
30.0 11.134729816068292 8.464132977573898 8.106805894614602
40.0 11.661083199614778 9.885770197021278 8.07642180636327
50.0 10.482211035919066 9.861111681716686 8.537979484943008
5.0 5.838245316204266 4.999999999999895 4.999999999999895
10.0 6.642528922426533 6.801163727476464 6.808967794464972
20.0 8.346528718115872 8.620675425797621 6.866778836413277
30.0 10.773140723622713 6.7079014991440244 6.188145813870687
40.0 11.442359712209921 8.733899332214754 6.6088089812345965
50.0 9.642395036771356 9.53291803164898 7.159185441844626
5.0 7.568955095671937 5.000000000000087 5.000000000000087
10.0 7.0883957381605285 3.967699218654909 3.1148238429276662
20.0 7.200585714720157 3.4643929992701628 3.322983381760724
30.0 6.433511048227133 5.728206531541704 4.234435050911613
40.0 9.335552204939114 5.802117614576648 4.938693658503177
50.0 8.505322033395853 6.775261113758531 5.807182267535996
5.0 5.3172222559758895 4.999999999999964 4.999999999999964
10.0 5.959377054838077 4.565593108679717 4.254732077807033
20.0 8.037162175491835 8.956738162162786 6.756592014304661
30.0 10.083576005365071 8.418446062152519 7.58065756921184
40.0 8.949871611718516 10.182785411591192 9.023822166127072
50.0 10.506486977473593 9.36882724647366 7.275954298397297
5.0 6.480606829359649 4.999999999999869 4.999999999999869
10.0 9.234539150929647 5.898268285931071 5.1223940874228875
20.0 8.410818925298493 6.182535519289278 6.172693691877987
30.0 7.892343886587861 7.7422247937763915 5.052706348574659
40.0 7.888546064887603 5.960236680005179 5.603540116741322
50.0 8.648038775684608 7.45746491885385 6.342042143124885
5.0 7.251294049576275 5.0000000000000355 5.0000000000000355
10.0 7.528055403868348 7.245601497357602 5.9603967223316605
20.0 10.273912431516463 8.504726837657822 7.054829548797133
30.0 11.835467272228081 10.34945980550906 9.05609324998658
40.0 10.24563221946714 12.659770553333942 10.325501470505918
50.0 10.166141717662681 10.081584227212087 7.1469320232911
5.0 9.498650255061872 5.339486903087105 5.000000000000083
10.0 9.132521962029873 5.804240913347166 5.017251579064402
20.0 9.500566279057363 8.027811010319645 7.0312498326155
30.0 8.755003653540557 7.34814081660898 6.548570744012415
40.0 9.598232945844888 8.189313469077259 6.53361323201746
50.0 10.823398405808181 10.43833091334683 7.569025917846545
5.0 6.970702591049146 5.000000000000056 5.000000000000056
10.0 8.458456869298221 9.07665316260843 8.772098753725505
20.0 11.835699211596415 11.881633382964393 8.539911967110223
30.0 10.101198026835924 11.040344210536642 8.959390928213415
40.0 12.485431032146883 9.717873512329678 9.211607128777924
50.0 10.47190259638909 10.656691028699251 10.75389763446964
5.0 7.706212561497042 5.000000000000052 5.000000000000052
10.0 6.211878180909817 8.405005304829382 7.7440710204251335
20.0 8.981972168287802 5.851395981080972 4.652923152098691
30.0 9.190918200434469 8.105270810571852 5.914598313318334
40.0 10.74751248144135 8.977385578229821 7.354059516495098
50.0 11.921039032565231 9.730093382991189 8.895341552045796
5.0 7.0021433915939335 4.999999999999995 4.999999999999995
10.0 8.729698234088652 6.012186319588342 5.416391827033024
20.0 9.130768864540746 7.391191123515356 5.301371232359388
30.0 9.942012443352338 7.7580162448746695 6.509606370075297
40.0 8.561843929149806 8.998564390334833 7.758894848180695
50.0 9.599400472522634 9.393359384676751 7.319561041333594
5.0 7.570227992970034 4.999999999999398 4.999999999999398
10.0 8.609533806625361 5.756511966542276 5.22268834611987
20.0 8.619099740464053 6.824648762626643 5.217271574402747
30.0 7.250771996493825 7.3443687681061345 5.1499899070527375
40.0 9.954720562970806 7.180033105578353 5.7137963989738685
50.0 8.898851295414579 6.061114115361549 6.4347757376473576
